69,11,서울특별시,050,광진구,56,중곡2동
70,11,서울특별시,050,광진구,57,중곡3동
71,11,서울특별시,050,광진구,58,중곡4동
72,11,서울특별시,050,광진구,59,능동
73,11,서울특별시,050,광진구,60,구의1동
74,11,서울특별시,050,광진구,61,구의2동
75,11,서울특별시,050,광진구,62,구의3동
76,11,서울특별시,050,광진구,63,광장동
77,11,서울특별시,050,광진구,64,자양1동
78,11,서울특별시,050,광진구,65,자양2동
79,11,서울특별시,050,광진구,66,자양3동
80,11,서울특별시,050,광진구,67,자양4동
81,11,서울특별시,060,동대문구,71,회기동
82,11,서울특별시,060,동대문구,72,휘경1동
83,11,서울특별시,060,동대문구,73,휘경2동
84,11,서울특별시,060,동대문구,80,청량리동
85,11,서울특별시,060,동대문구,81,용신동
86,11,서울특별시,060,동대문구,82,제기동
87,11,서울특별시,060,동대문구,83,전농1동
88,11,서울특별시,060,동대문구,84,전농2동
89,11,서울특별시,060,동대문구,86,답십리2동
90,11,서울특별시,060,동대문구,87,장안1동
91,11,서울특별시,060,동대문구,88,장안2동
92,11,서울특별시,060,동대문구,89,이문1동
93,11,서울특별시,060,동대문구,90,이문2동
94,11,서울특별시,060,동대문구,91,답십리1동
95,11,서울특별시,070,중랑구,52,면목2동
96,11,서울특별시,070,중랑구,54,면목4동
97,11,서울특별시,070,중랑구,55,면목5동
98,11,서울특별시,070,중랑구,57,면목7동
99,11,서울특별시,070,중랑구,59,상봉1동
100,11,서울특별시,070,중랑구,60,상봉2동
101,11,서울특별시,070,중랑구,61,중화1동
102,11,서울특별시,070,중랑구,62,중화2동
103,11,서울특별시,070,중랑구,64,묵1동
104,11,서울특별시,070,중랑구,65,묵2동
105,11,서울특별시,070,중랑구,68,망우3동
106,11,서울특별시,070,중랑구,69,신내1동
107,11,서울특별시,070,중랑구,70,신내2동
108,11,서울특별시,070,중랑구,71,면목본동
109,11,서울특별시,070,중랑구,72,면목3·8동
110,11,서울특별시,070,중랑구,73,망우본동
111,11,서울특별시,080,성북구,58,돈암1동
112,11,서울특별시,080,성북구,59,돈암2동
113,11,서울특별시,080,성북구,60,안암동
114,11,서울특별시,080,성북구,61,보문동
115,11,서울특별시,080,성북구,62,정릉1동
116,11,서울특별시,080,성북구,63,정릉2동
117,11,서울특별시,080,성북구,64,정릉3동
118,11,서울특별시,080,성북구,65,정릉4동
119,11,서울특별시,080,성북구,66,길음1동
120,11,서울특별시,080,성북구,68,길음2동
121,11,서울특별시,080,성북구,71,월곡1동
122,11,서울특별시,080,성북구,72,월곡2동
123,11,서울특별시,080,성북구,76,장위1동
124,11,서울특별시,080,성북구,77,장위2동
125,11,서울특별시,080,성북구,78,장위3동
126,11,서울특별시,080,성북구,81,성북동
127,11,서울특별시,080,성북구,82,삼선동
128,11,서울특별시,080,성북구,83,동선동
129,11,서울특별시,080,성북구,84,종암동
130,11,서울특별시,080,성북구,85,석관동
131,11,서울특별시,090,강북구,60,번1동
132,11,서울특별시,090,강북구,61,번2동
133,11,서울특별시,090,강북구,62,번3동
134,11,서울특별시,090,강북구,63,수유1동
135,11,서울특별시,090,강북구,64,수유2동
136,11,서울특별시,090,강북구,65,수유3동
137,11,서울특별시,090,강북구,69,삼양동
138,11,서울특별시,090,강북구,70,미아동
139,11,서울특별시,090,강북구,71,송중동
140,11,서울특별시,090,강북구,72,송천동
141,11,서울특별시,090,강북구,73,삼각산동
142,11,서울특별시,090,강북구,74,우이동
143,11,서울특별시,090,강북구,75,인수동
144,11,서울특별시,100,도봉구,51,쌍문1동
145,11,서울특별시,100,도봉구,52,쌍문2동
146,11,서울특별시,100,도봉구,53,쌍문3동
147,11,서울특별시,100,도봉구,54,쌍문4동
148,11,서울특별시,100,도봉구,55,방학1동
149,11,서울특별시,100,도봉구,56,방학2동
150,11,서울특별시,100,도봉구,57,방학3동
151,11,서울특별시,100,도봉구,59,창1동
152,11,서울특별시,100,도봉구,60,창2동
153,11,서울특별시,100,도봉구,61,창3동
154,11,서울특별시,100,도봉구,62,창4동
155,11,서울특별시,100,도봉구,63,창5동
156,11,서울특별시,100,도봉구,64,도봉1동
157,11,서울특별시,100,도봉구,65,도봉2동
158,11,서울특별시,110,노원구,51,월계1동
159,11,서울특별시,110,노원구,52,월계2동
160,11,서울특별시,110,노원구,53,월계3동
161,11,서울특별시,110,노원구,56,공릉2동
162,11,서울특별시,110,노원구,58,하계1동
163,11,서울특별시,110,노원구,59,하계2동
164,11,서울특별시,110,노원구,60,중계본동
165,11,서울특별시,110,노원구,61,중계1동
166,11,서울특별시,110,노원구,64,중계4동
167,11,서울특별시,110,노원구,65,상계1동
168,11,서울특별시,110,노원구,66,상계2동
169,11,서울특별시,110,노원구,69,상계5동
170,11,서울특별시,110,노원구,72,상계8동
171,11,서울특별시,110,노원구,73,상계9동
172,11,서울특별시,110,노원구,74,상계10동
173,11,서울특별시,110,노원구,76,상계3·4동
174,11,서울특별시,110,노원구,77,상계6·7동
175,11,서울특별시,110,노원구,78,중계2·3동
176,11,서울특별시,110,노원구,79,공릉1동
177,11,서울특별시,120,은평구,51,녹번동
178,11,서울특별시,120,은평구,52,불광1동
179,11,서울특별시,120,은평구,55,갈현1동
180,11,서울특별시,120,은평구,56,갈현2동
181,11,서울특별시,120,은평구,57,구산동
182,11,서울특별시,120,은평구,58,대조동
183,11,서울특별시,120,은평구,59,응암1동
184,11,서울특별시,120,은평구,60,응암2동
185,11,서울특별시,120,은평구,65,신사1동
186,11,서울특별시,120,은평구,66,신사2동
187,11,서울특별시,120,은평구,67,증산동
188,11,서울특별시,120,은평구,68,수색동
189,11,서울특별시,120,은평구,71,진관동
190,11,서울특별시,120,은평구,72,불광2동
191,11,서울특별시,120,은평구,73,응암3동
192,11,서울특별시,120,은평구,74,역촌동
193,11,서울특별시,130,서대문구,52,천연동
194,11,서울특별시,130,서대문구,62,홍제1동
195,11,서울특별시,130,서대문구,64,홍제3동
196,11,서울특별시,130,서대문구,65,홍제2동
197,11,서울특별시,130,서대문구,66,홍은1동
198,11,서울특별시,130,서대문구,68,홍은2동
199,11,서울특별시,130,서대문구,69,남가좌1동
200,11,서울특별시,130,서대문구,70,남가좌2동
201,11,서울특별시,130,서대문구,71,북가좌1동
202,11,서울특별시,130,서대문구,72,북가좌2동
203,11,서울특별시,130,서대문구,73,충현동
204,11,서울특별시,130,서대문구,74,북아현동
205,11,서울특별시,130,서대문구,75,신촌동
206,11,서울특별시,130,서대문구,76,연희동
207,11,서울특별시,140,마포구,59,용강동
208,11,서울특별시,140,마포구,60,대흥동
209,11,서울특별시,140,마포구,61,염리동
210,11,서울특별시,140,마포구,63,신수동
211,11,서울특별시,140,마포구,66,서교동
212,11,서울특별시,140,마포구,68,합정동
213,11,서울특별시,140,마포구,69,망원1동
214,11,서울특별시,140,마포구,70,망원2동
215,11,서울특별시,140,마포구,71,연남동
216,11,서울특별시,140,마포구,72,성산1동
217,11,서울특별시,140,마포구,73,성산2동
218,11,서울특별시,140,마포구,74,상암동
219,11,서울특별시,140,마포구,75,도화동
220,11,서울특별시,140,마포구,76,서강동
221,11,서울특별시,140,마포구,77,공덕동
222,11,서울특별시,140,마포구,78,아현동
223,11,서울특별시,150,양천구,51,목1동
224,11,서울특별시,150,양천구,52,목2동
225,11,서울특별시,150,양천구,53,목3동
226,11,서울특별시,150,양천구,54,목4동
227,11,서울특별시,150,양천구,57,신월1동
228,11,서울특별시,150,양천구,58,신월2동
229,11,서울특별시,150,양천구,59,신월3동
230,11,서울특별시,150,양천구,60,신월4동
231,11,서울특별시,150,양천구,61,신월5동
232,11,서울특별시,150,양천구,62,신월6동
233,11,서울특별시,150,양천구,63,신월7동
234,11,서울특별시,150,양천구,64,신정1동
235,11,서울특별시,150,양천구,65,신정2동
236,11,서울특별시,150,양천구,66,신정3동
237,11,서울특별시,150,양천구,69,신정6동
238,11,서울특별시,150,양천구,70,신정7동
239,11,서울특별시,150,양천구,71,목5동
240,11,서울특별시,150,양천구,72,신정4동
241,11,서울특별시,160,강서구,51,염창동
242,11,서울특별시,160,강서구,52,등촌1동
243,11,서울특별시,160,강서구,53,등촌2동
244,11,서울특별시,160,강서구,54,등촌3동
245,11,서울특별시,160,강서구,55,화곡본동
246,11,서울특별시,160,강서구,57,화곡2동
247,11,서울특별시,160,강서구,58,화곡3동
248,11,서울특별시,160,강서구,59,화곡4동
249,11,서울특별시,160,강서구,61,화곡6동
250,11,서울특별시,160,강서구,63,화곡8동
251,11,서울특별시,160,강서구,64,가양1동
252,11,서울특별시,160,강서구,65,가양2동
253,11,서울특별시,160,강서구,66,가양3동
254,11,서울특별시,160,강서구,67,발산1동
255,11,서울특별시,160,강서구,69,공항동
256,11,서울특별시,160,강서구,70,방화1동
257,11,서울특별시,160,강서구,71,방화2동
258,11,서울특별시,160,강서구,72,방화3동
259,11,서울특별시,160,강서구,73,화곡1동
260,11,서울특별시,160,강서구,74,우장산동
261,11,서울특별시,170,구로구,51,신도림동
262,11,서울특별시,170,구로구,52,구로1동
263,11,서울특별시,170,구로구,54,구로3동
264,11,서울특별시,170,구로구,55,구로4동
265,11,서울특별시,170,구로구,56,구로5동
266,11,서울특별시,170,구로구,61,고척1동
267,11,서울특별시,170,구로구,62,고척2동
268,11,서울특별시,170,구로구,64,개봉2동
269,11,서울특별시,170,구로구,65,개봉3동
270,11,서울특별시,170,구로구,67,오류1동
271,11,서울특별시,170,구로구,69,수궁동
272,11,서울특별시,170,구로구,70,가리봉동
273,11,서울특별시,170,구로구,71,구로2동
274,11,서울특별시,170,구로구,72,개봉1동
275,11,서울특별시,170,구로구,73,오류2동
276,11,서울특별시,170,구로구,74,항동
277,11,서울특별시,180,금천구,51,가산동
278,11,서울특별시,180,금천구,52,독산1동
279,11,서울특별시,180,금천구,53,독산2동
280,11,서울특별시,180,금천구,54,독산3동
281,11,서울특별시,180,금천구,55,독산4동
282,11,서울특별시,180,금천구,57,시흥1동
283,11,서울특별시,180,금천구,58,시흥2동
284,11,서울특별시,180,금천구,59,시흥3동
285,11,서울특별시,180,금천구,60,시흥4동
286,11,서울특별시,180,금천구,61,시흥5동
287,11,서울특별시,190,영등포구,54,여의동
288,11,서울특별시,190,영등포구,55,당산1동
289,11,서울특별시,190,영등포구,56,당산2동
290,11,서울특별시,190,영등포구,61,양평1동
291,11,서울특별시,190,영등포구,62,양평2동
292,11,서울특별시,190,영등포구,63,신길1동
293,11,서울특별시,190,영등포구,65,신길3동
294,11,서울특별시,190,영등포구,66,신길4동
295,11,서울특별시,190,영등포구,67,신길5동
296,11,서울특별시,190,영등포구,68,신길6동
297,11,서울특별시,190,영등포구,69,신길7동
298,11,서울특별시,190,영등포구,70,대림1동
299,11,서울특별시,190,영등포구,71,대림2동
300,11,서울특별시,190,영등포구,72,대림3동
301,11,서울특별시,190,영등포구,73,영등포본동
302,11,서울특별시,190,영등포구,74,영등포동
303,11,서울특별시,190,영등포구,75,도림동
304,11,서울특별시,190,영등포구,76,문래동
305,11,서울특별시,200,동작구,52,노량진2동
306,11,서울특별시,200,동작구,53,상도1동
307,11,서울특별시,200,동작구,54,상도2동
308,11,서울특별시,200,동작구,55,상도3동
309,11,서울특별시,200,동작구,56,상도4동
310,11,서울특별시,200,동작구,63,사당1동
311,11,서울특별시,200,동작구,65,사당3동
312,11,서울특별시,200,동작구,66,사당4동
313,11,서울특별시,200,동작구,67,사당5동
314,11,서울특별시,200,동작구,68,대방동
315,11,서울특별시,200,동작구,69,신대방1동
316,11,서울특별시,200,동작구,70,신대방2동
317,11,서울특별시,200,동작구,71,흑석동
318,11,서울특별시,200,동작구,72,노량진1동
319,11,서울특별시,200,동작구,73,사당2동
320,11,서울특별시,210,관악구,52,보라매동
321,11,서울특별시,210,관악구,54,청림동
322,11,서울특별시,210,관악구,57,행운동
323,11,서울특별시,210,관악구,58,낙성대동
324,11,서울특별시,210,관악구,61,중앙동
325,11,서울특별시,210,관악구,62,인헌동
326,11,서울특별시,210,관악구,63,남현동
327,11,서울특별시,210,관악구,64,서원동
328,11,서울특별시,210,관악구,65,신원동
329,11,서울특별시,210,관악구,66,서림동
330,11,서울특별시,210,관악구,68,신사동
331,11,서울특별시,210,관악구,69,신림동
332,11,서울특별시,210,관악구,71,난향동
333,11,서울특별시,210,관악구,72,조원동
334,11,서울특별시,210,관악구,73,대학동
335,11,서울특별시,210,관악구,78,은천동
336,11,서울특별시,210,관악구,79,성현동
337,11,서울특별시,210,관악구,80,청룡동
338,11,서울특별시,210,관악구,81,난곡동
339,11,서울특별시,210,관악구,82,삼성동
340,11,서울특별시,210,관악구,83,미성동
341,11,서울특별시,220,서초구,51,서초1동
342,11,서울특별시,220,서초구,52,서초2동
343,11,서울특별시,220,서초구,53,서초3동
344,11,서울특별시,220,서초구,54,서초4동
345,11,서울특별시,220,서초구,55,잠원동
346,11,서울특별시,220,서초구,56,반포본동
347,11,서울특별시,220,서초구,57,반포1동
348,11,서울특별시,220,서초구,58,반포2동
349,11,서울특별시,220,서초구,59,반포3동
350,11,서울특별시,220,서초구,60,반포4동
351,11,서울특별시,220,서초구,61,방배본동
352,11,서울특별시,220,서초구,62,방배1동
353,11,서울특별시,220,서초구,63,방배2동
354,11,서울특별시,220,서초구,64,방배3동
355,11,서울특별시,220,서초구,65,방배4동
356,11,서울특별시,220,서초구,66,양재1동
357,11,서울특별시,220,서초구,67,양재2동
358,11,서울특별시,220,서초구,68,내곡동
359,11,서울특별시,230,강남구,51,신사동
360,11,서울특별시,230,강남구,52,논현1동
361,11,서울특별시,230,강남구,53,논현2동
362,11,서울특별시,230,강남구,58,삼성1동
363,11,서울특별시,230,강남구,59,삼성2동
364,11,서울특별시,230,강남구,60,대치1동
365,11,서울특별시,230,강남구,63,대치4동
366,11,서울특별시,230,강남구,64,역삼1동
367,11,서울특별시,230,강남구,65,역삼2동
368,11,서울특별시,230,강남구,66,도곡1동
369,11,서울특별시,230,강남구,67,도곡2동
370,11,서울특별시,230,강남구,68,개포1동
371,11,서울특별시,230,강남구,71,개포4동
372,11,서울특별시,230,강남구,72,일원본동
373,11,서울특별시,230,강남구,73,일원1동
374,11,서울특별시,230,강남구,74,일원2동
375,11,서울특별시,230,강남구,75,수서동
376,11,서울특별시,230,강남구,76,세곡동
377,11,서울특별시,230,강남구,77,압구정동
378,11,서울특별시,230,강남구,78,청담동
379,11,서울특별시,230,강남구,79,대치2동
380,11,서울특별시,230,강남구,80,개포2동
381,11,서울특별시,240,송파구,51,풍납1동
382,11,서울특별시,240,송파구,52,풍납2동
383,11,서울특별시,240,송파구,53,거여1동
384,11,서울특별시,240,송파구,54,거여2동
385,11,서울특별시,240,송파구,55,마천1동
386,11,서울특별시,240,송파구,56,마천2동
387,11,서울특별시,240,송파구,57,방이1동
388,11,서울특별시,240,송파구,58,방이2동
389,11,서울특별시,240,송파구,59,오륜동
390,11,서울특별시,240,송파구,60,오금동
391,11,서울특별시,240,송파구,61,송파1동
392,11,서울특별시,240,송파구,62,송파2동
393,11,서울특별시,240,송파구,63,석촌동
394,11,서울특별시,240,송파구,64,삼전동
395,11,서울특별시,240,송파구,65,가락본동
396,11,서울특별시,240,송파구,66,가락1동
397,11,서울특별시,240,송파구,67,가락2동
398,11,서울특별시,240,송파구,68,문정1동
399,11,서울특별시,240,송파구,69,문정2동
400,11,서울특별시,240,송파구,71,잠실본동
401,11,서울특별시,240,송파구,75,잠실4동
402,11,서울특별시,240,송파구,77,잠실6동
403,11,서울특별시,240,송파구,78,잠실7동
404,11,서울특별시,240,송파구,79,잠실2동
405,11,서울특별시,240,송파구,80,잠실3동
406,11,서울특별시,240,송파구,81,장지동
407,11,서울특별시,240,송파구,82,위례동
408,11,서울특별시,250,강동구,51,강일동
409,11,서울특별시,250,강동구,52,상일동
410,11,서울특별시,250,강동구,53,명일1동
411,11,서울특별시,250,강동구,54,명일2동
412,11,서울특별시,250,강동구,55,고덕1동
413,11,서울특별시,250,강동구,56,고덕2동
414,11,서울특별시,250,강동구,58,암사2동
415,11,서울특별시,250,강동구,59,암사3동
416,11,서울특별시,250,강동구,61,천호1동
417,11,서울특별시,250,강동구,63,천호3동
418,11,서울특별시,250,강동구,65,성내1동
419,11,서울특별시,250,강동구,66,성내2동
420,11,서울특별시,250,강동구,67,성내3동
421,11,서울특별시,250,강동구,70,둔촌1동
422,11,서울특별시,250,강동구,71,둔촌2동
423,11,서울특별시,250,강동구,72,암사1동
424,11,서울특별시,250,강동구,73,천호2동
425,11,서울특별시,250,강동구,74,길동
426,21,부산광역시,010,중구,51,중앙동
427,21,부산광역시,010,중구,52,동광동
428,21,부산광역시,010,중구,53,대청동
429,21,부산광역시,010,중구,54,보수동
430,21,부산광역시,010,중구,56,부평동
431,21,부산광역시,010,중구,57,광복동
432,21,부산광역시,010,중구,58,남포동
433,21,부산광역시,010,중구,59,영주1동
434,21,부산광역시,010,중구,60,영주2동
435,21,부산광역시,020,서구,51,동대신1동
436,21,부산광역시,020,서구,52,동대신2동
437,21,부산광역시,020,서구,53,동대신3동
438,21,부산광역시,020,서구,54,서대신1동
439,21,부산광역시,020,서구,56,서대신3동
440,21,부산광역시,020,서구,57,서대신4동
441,21,부산광역시,020,서구,59,부민동
442,21,부산광역시,020,서구,61,아미동
443,21,부산광역시,020,서구,63,초장동
444,21,부산광역시,020,서구,64,충무동
445,21,부산광역시,020,서구,65,남부민1동
446,21,부산광역시,020,서구,68,암남동
447,21,부산광역시,020,서구,69,남부민2동
448,21,부산광역시,030,동구,51,초량1동
449,21,부산광역시,030,동구,52,초량2동
450,21,부산광역시,030,동구,53,초량3동
451,21,부산광역시,030,동구,55,초량6동
452,21,부산광역시,030,동구,56,수정1동
453,21,부산광역시,030,동구,57,수정2동
454,21,부산광역시,030,동구,59,수정4동
455,21,부산광역시,030,동구,60,수정5동
456,21,부산광역시,030,동구,66,범일2동
457,21,부산광역시,030,동구,68,범일5동
458,21,부산광역시,030,동구,70,좌천동
459,21,부산광역시,030,동구,71,범일1동
460,21,부산광역시,040,영도구,53,남항동
461,21,부산광역시,040,영도구,54,영선1동
462,21,부산광역시,040,영도구,55,영선2동
463,21,부산광역시,040,영도구,59,봉래1동
464,21,부산광역시,040,영도구,63,청학1동
465,21,부산광역시,040,영도구,64,청학2동
466,21,부산광역시,040,영도구,65,동삼1동
467,21,부산광역시,040,영도구,66,동삼2동
468,21,부산광역시,040,영도구,67,동삼3동
469,21,부산광역시,040,영도구,68,신선동
470,21,부산광역시,040,영도구,69,봉래2동
471,21,부산광역시,050,부산진구,52,부전2동
472,21,부산광역시,050,부산진구,54,연지동
473,21,부산광역시,050,부산진구,55,초읍동
474,21,부산광역시,050,부산진구,56,양정1동
475,21,부산광역시,050,부산진구,57,양정2동
476,21,부산광역시,050,부산진구,61,전포2동
477,21,부산광역시,050,부산진구,64,부암1동
478,21,부산광역시,050,부산진구,66,부암3동
479,21,부산광역시,050,부산진구,68,당감2동
480,21,부산광역시,050,부산진구,70,당감4동
481,21,부산광역시,050,부산진구,72,가야2동
482,21,부산광역시,050,부산진구,74,개금1동
483,21,부산광역시,050,부산진구,75,개금2동
484,21,부산광역시,050,부산진구,76,개금3동
485,21,부산광역시,050,부산진구,77,범천1동
486,21,부산광역시,050,부산진구,80,당감1동
487,21,부산광역시,050,부산진구,81,가야1동
488,21,부산광역시,050,부산진구,82,부전1동
489,21,부산광역시,050,부산진구,83,전포1동
490,21,부산광역시,050,부산진구,84,범천2동
491,21,부산광역시,060,동래구,51,수민동
492,21,부산광역시,060,동래구,52,복산동
493,21,부산광역시,060,동래구,55,온천1동
494,21,부산광역시,060,동래구,56,온천2동
495,21,부산광역시,060,동래구,57,온천3동
496,21,부산광역시,060,동래구,58,사직1동
497,21,부산광역시,060,동래구,59,사직2동
498,21,부산광역시,060,동래구,60,사직3동
499,21,부산광역시,060,동래구,61,안락1동
500,21,부산광역시,060,동래구,62,안락2동
501,21,부산광역시,060,동래구,63,명장1동
502,21,부산광역시,060,동래구,64,명장2동
503,21,부산광역시,060,동래구,65,명륜동
504,21,부산광역시,070,남구,53,대연3동
505,21,부산광역시,070,남구,54,대연4동
506,21,부산광역시,070,남구,55,대연5동
507,21,부산광역시,070,남구,56,대연6동
508,21,부산광역시,070,남구,57,용호1동
509,21,부산광역시,070,남구,58,용호2동
510,21,부산광역시,070,남구,59,용호3동
511,21,부산광역시,070,남구,60,용호4동
512,21,부산광역시,070,남구,61,용당동
513,21,부산광역시,070,남구,62,감만1동
514,21,부산광역시,070,남구,63,감만2동
515,21,부산광역시,070,남구,66,문현1동
516,21,부산광역시,070,남구,67,문현2동
517,21,부산광역시,070,남구,68,문현3동
518,21,부산광역시,070,남구,69,문현4동
519,21,부산광역시,070,남구,70,대연1동
520,21,부산광역시,070,남구,71,우암동
521,21,부산광역시,080,북구,51,구포1동
522,21,부산광역시,080,북구,52,구포2동
523,21,부산광역시,080,북구,53,구포3동
524,21,부산광역시,080,북구,54,금곡동
525,21,부산광역시,080,북구,55,화명1동
526,21,부산광역시,080,북구,56,덕천1동
527,21,부산광역시,080,북구,57,덕천2동
528,21,부산광역시,080,북구,58,덕천3동
529,21,부산광역시,080,북구,59,만덕1동
530,21,부산광역시,080,북구,60,만덕2동
531,21,부산광역시,080,북구,61,만덕3동
532,21,부산광역시,080,북구,62,화명2동
533,21,부산광역시,080,북구,63,화명3동
534,21,부산광역시,090,해운대구,53,중1동
535,21,부산광역시,090,해운대구,54,중2동
536,21,부산광역시,090,해운대구,56,송정동
537,21,부산광역시,090,해운대구,58,반여2동
538,21,부산광역시,090,해운대구,59,반여3동
539,21,부산광역시,090,해운대구,62,반송2동
540,21,부산광역시,090,해운대구,64,재송1동
541,21,부산광역시,090,해운대구,65,재송2동
542,21,부산광역시,090,해운대구,66,좌1동
543,21,부산광역시,090,해운대구,67,좌2동
544,21,부산광역시,090,해운대구,68,좌3동
545,21,부산광역시,090,해운대구,69,좌4동
546,21,부산광역시,090,해운대구,70,반여1동
547,21,부산광역시,090,해운대구,71,반여4동
548,21,부산광역시,090,해운대구,72,반송1동
549,21,부산광역시,090,해운대구,73,우1동
550,21,부산광역시,090,해운대구,74,우2동
551,21,부산광역시,090,해운대구,75,우3동
552,21,부산광역시,100,사하구,51,괴정1동
553,21,부산광역시,100,사하구,52,괴정2동
554,21,부산광역시,100,사하구,53,괴정3동
555,21,부산광역시,100,사하구,54,괴정4동
556,21,부산광역시,100,사하구,55,당리동
557,21,부산광역시,100,사하구,56,하단1동
558,21,부산광역시,100,사하구,57,하단2동
559,21,부산광역시,100,사하구,58,신평1동
560,21,부산광역시,100,사하구,59,신평2동
561,21,부산광역시,100,사하구,60,장림1동
562,21,부산광역시,100,사하구,61,장림2동
563,21,부산광역시,100,사하구,62,다대1동
564,21,부산광역시,100,사하구,63,다대2동
565,21,부산광역시,100,사하구,64,구평동
566,21,부산광역시,100,사하구,65,감천1동
567,21,부산광역시,100,사하구,66,감천2동
568,21,부산광역시,110,금정구,51,서1동
569,21,부산광역시,110,금정구,52,서2동
570,21,부산광역시,110,금정구,57,부곡1동
571,21,부산광역시,110,금정구,58,부곡2동
572,21,부산광역시,110,금정구,59,부곡3동
573,21,부산광역시,110,금정구,60,부곡4동
574,21,부산광역시,110,금정구,61,장전1동
575,21,부산광역시,110,금정구,64,선두구동
576,21,부산광역시,110,금정구,67,청룡노포동
577,21,부산광역시,110,금정구,68,남산동
578,21,부산광역시,110,금정구,69,구서1동
579,21,부산광역시,110,금정구,70,구서2동
580,21,부산광역시,110,금정구,71,금성동
581,21,부산광역시,110,금정구,72,서3동
582,21,부산광역시,110,금정구,73,금사회동동
583,21,부산광역시,110,금정구,74,장전2동
584,21,부산광역시,120,강서구,51,대저1동
585,21,부산광역시,120,강서구,52,대저2동
586,21,부산광역시,120,강서구,53,강동동
587,21,부산광역시,120,강서구,55,가락동
588,21,부산광역시,120,강서구,56,녹산동
589,21,부산광역시,120,강서구,58,가덕도동
590,21,부산광역시,120,강서구,59,명지1동
591,21,부산광역시,120,강서구,60,명지2동
592,21,부산광역시,130,연제구,51,거제1동
593,21,부산광역시,130,연제구,52,거제2동
594,21,부산광역시,130,연제구,53,거제3동
595,21,부산광역시,130,연제구,54,거제4동
596,21,부산광역시,130,연제구,55,연산1동
597,21,부산광역시,130,연제구,56,연산2동
598,21,부산광역시,130,연제구,57,연산3동
599,21,부산광역시,130,연제구,58,연산4동
600,21,부산광역시,130,연제구,59,연산5동
601,21,부산광역시,130,연제구,60,연산6동
602,21,부산광역시,130,연제구,62,연산8동
603,21,부산광역시,130,연제구,63,연산9동
604,21,부산광역시,140,수영구,51,남천1동
605,21,부산광역시,140,수영구,52,남천2동
606,21,부산광역시,140,수영구,53,수영동
